latitud,longitud,nn,tipo,empresa,partido,localidad,subestacion,alimentador,afectados,normalizacion estimada,fecha_descarga,hora_descarga
-34.785826460,-58.300189138,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,18,2026-01-08 05:11,2026-01-07,23:27:25
-34.785578453,-58.299777662,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,5,2026-01-08 05:11,2026-01-07,23:27:25
-34.787211402,-58.301630094,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,10,2026-01-08 05:11,2026-01-07,23:27:25
-34.786695188,-58.300942635,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,10,2026-01-08 05:11,2026-01-07,23:27:25
-34.786163239,-58.300333175,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,14,2026-01-08 05:11,2026-01-07,23:27:25
-34.786526487,-58.299989591,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,19,2026-01-08 05:11,2026-01-07,23:27:25
-34.787323629,-58.300360050,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,9,2026-01-08 05:11,2026-01-07,23:27:25
-34.786847911,-58.299680811,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,11,2026-01-08 05:11,2026-01-07,23:27:25
-34.787130450,-58.299412465,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,3,2026-01-08 05:11,2026-01-07,23:27:25
-34.786970340,-58.299019012,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,5,2026-01-08 05:11,2026-01-07,23:27:25
-34.787737362,-58.299969207,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,3,2026-01-08 05:11,2026-01-07,23:27:25
-34.785388226,-58.299464553,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,12,2026-01-08 05:11,2026-01-07,23:27:25
-34.785685711,-58.299626360,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,7,2026-01-08 05:11,2026-01-07,23:27:25
-34.787928229,-58.300581790,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,7,2026-01-08 05:11,2026-01-07,23:27:25
-34.786529122,-58.302258975,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,37,2026-01-08 05:11,2026-01-07,23:27:25
-34.853505790,-58.667805504,12,media,Edenor,La Matanza,Virrey Del Pino,S/D,R:El Pino/353-Tr1/353-5515,205,2026-01-08 00:16,2026-01-07,23:27:25
-34.851377622,-58.665473659,12,media,Edenor,La Matanza,Virrey Del Pino,S/D,R:El Pino/353-Tr1/353-5515,68,2026-01-08 00:16,2026-01-07,23:27:25
-34.371267047,-58.601443695,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,23,2026-01-08 00:00,2026-01-07,23:27:25
-34.320098855,-58.623662991,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,20,2026-01-08 00:00,2026-01-07,23:27:25
-34.276416428,-58.624711292,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,3,2026-01-08 00:00,2026-01-07,23:27:25
-34.365841130,-58.601221104,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,9,2026-01-08 00:00,2026-01-07,23:27:25
-34.321026055,-58.617681082,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,2,2026-01-08 00:00,2026-01-07,23:27:25
-34.369171903,-58.592227751,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,4,2026-01-08 00:00,2026-01-07,23:27:25
-34.377506284,-58.602887047,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,22,2026-01-08 00:00,2026-01-07,23:27:25
-34.351431608,-58.593277735,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,3,2026-01-08 00:00,2026-01-07,23:27:25
-34.330288260,-58.607322301,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,1,2026-01-08 00:00,2026-01-07,23:27:25
-34.315145147,-58.615980435,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,4,2026-01-08 00:00,2026-01-07,23:27:25
-34.273105127,-58.636149697,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,1,2026-01-08 00:00,2026-01-07,23:27:25
-34.321904059,-58.606130922,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,32,2026-01-08 00:00,2026-01-07,23:27:25
-34.349505617,-58.605718629,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,5,2026-01-08 00:00,2026-01-07,23:27:25
-34.363885874,-58.606062587,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,23,2026-01-08 00:00,2026-01-07,23:27:25
-34.373522045,-58.591847933,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,31,2026-01-08 00:00,2026-01-07,23:27:25
-34.382944667,-58.592134721,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,37,2026-01-08 00:00,2026-01-07,23:27:25
-34.379020972,-58.591332097,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,46,2026-01-08 00:00,2026-01-07,23:27:25
-34.375099789,-58.594705342,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,56,2026-01-08 00:00,2026-01-07,23:27:25
-34.370378435,-58.594078512,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,26,2026-01-08 00:00,2026-01-07,23:27:25
-34.370309195,-58.599721992,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,27,2026-01-08 00:00,2026-01-07,23:27:25
-34.363206029,-58.602119496,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,10,2026-01-08 00:00,2026-01-07,23:27:25
-34.362013253,-58.604061550,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,27,2026-01-08 00:00,2026-01-07,23:27:25
-34.358450318,-58.609768519,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,43,2026-01-08 00:00,2026-01-07,23:27:25
-34.380425644,-58.594020799,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,56,2026-01-08 00:00,2026-01-07,23:27:25
-34.357035521,-58.611264576,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,52,2026-01-08 00:00,2026-01-07,23:27:25
-34.355712618,-58.616171014,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,63,2026-01-08 00:00,2026-01-07,23:27:25
-34.329438783,-58.608739559,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,17,2026-01-08 00:00,2026-01-07,23:27:25
-34.345438931,-58.623981156,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,45,2026-01-08 00:00,2026-01-07,23:27:25
-34.357269274,-58.593208319,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,37,2026-01-08 00:00,2026-01-07,23:27:25
-34.356749776,-58.621164169,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,77,2026-01-08 00:00,2026-01-07,23:27:25
-34.327509779,-58.622201755,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,35,2026-01-08 00:00,2026-01-07,23:27:25
-34.309511824,-58.620832228,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,17,2026-01-08 00:00,2026-01-07,23:27:25
-34.295742595,-58.623737731,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,38,2026-01-08 00:00,2026-01-07,23:27:25
-34.280547217,-58.631004795,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,11,2026-01-08 00:00,2026-01-07,23:27:25
-34.280325788,-58.633355838,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,9,2026-01-08 00:00,2026-01-07,23:27:25
-34.315019207,-58.620052647,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,2,2026-01-08 00:00,2026-01-07,23:27:25
-34.345250639,-58.605690291,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,3,2026-01-08 00:00,2026-01-07,23:27:25
-34.273909103,-58.631289417,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,6,2026-01-08 00:00,2026-01-07,23:27:25
-34.320122383,-58.616231818,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,8,2026-01-08 00:00,2026-01-07,23:27:25
-34.338502909,-58.605704189,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,8,2026-01-08 00:00,2026-01-07,23:27:25
-34.334256659,-58.605471931,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,5,2026-01-08 00:00,2026-01-07,23:27:25
-34.334977758,-58.623286818,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,1,2026-01-08 00:00,2026-01-07,23:27:25
-34.342795236,-58.605876863,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,1,2026-01-08 00:00,2026-01-07,23:27:25
-34.519,-58.7242,22,baja,Edenor,Jose C Paz,Jose C Paz,,,5,,2026-01-07,23:27:25
-34.5236,-58.8211,22,baja,Edenor,Moreno,Cuartel V,,,8,,2026-01-07,23:27:25
-34.6957,-58.6656,22,baja,Edenor,Merlo,Libertad,,,4,,2026-01-07,23:27:25
-34.5463,-58.48,22,baja,Edenor,Capital Federal,Saavedra,,,4,,2026-01-07,23:27:25
-34.5951,-59.0058,22,baja,Edenor,Gral Rodriguez,Gral Rodriguez,,,51,,2026-01-07,23:27:25
-34.6865,-58.6966,22,baja,Edenor,Merlo,Libertad,,,21,,2026-01-07,23:27:25
-34.698,-58.3021,21,baja,Edesur,Avellaneda,Wilde,,,14,,2026-01-07,23:27:25
-34.6705,-58.3976,21,baja,Edesur,Lanus,Valentin Alsina,,,44,,2026-01-07,23:27:25
-34.6958,-58.4713,21,baja,Edesur,Capital,Capital,,,9,,2026-01-07,23:27:25
-34.7812,-58.2063,21,baja,Edesur,Berazategui,V. España,,,4,,2026-01-07,23:27:25
-34.7086,-58.2835,21,baja,Edesur,Quilmes,Bernal,,,2,,2026-01-07,23:27:25
-34.8006,-58.188,21,baja,Edesur,Berazategui,Berazategui,,,8,,2026-01-07,23:27:25
-34.6137,-58.472,21,baja,Edesur,Capital,Villa General Mitre,,,3,,2026-01-07,23:27:25
-34.6605,-58.4354,21,baja,Edesur,Capital,Villa Soldati,,,7,,2026-01-07,23:27:25
-34.7447,-58.3808,21,baja,Edesur,Lomas De Zamora,Banfield,,,46,,2026-01-07,23:27:25
-34.704421140,-58.393586374,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-3-36/186-3-36,28,2026-01-08 04:17,2026-01-08,02:59:45
-34.762616445,-58.402721105,11,media,Edesur,Lomas De Zamora,Lomas De Zamora,Santa Catalina,R:182-2-24/182-2-24,188,2026-01-08 05:11,2026-01-08,02:59:45
-34.841750127,-58.368523411,11,media,Edesur,Almirante Brown,Ministro Rivadavia,Burzaco,R:082-1-07/082-1-07,298,2026-01-08 00:57,2026-01-08,02:59:45
-34.847088094,-58.369231737,11,media,Edesur,Almirante Brown,Ministro Rivadavia,Burzaco,R:082-1-07/082-1-07,311,2026-01-08 00:57,2026-01-08,02:59:45
-34.843047081,-58.367478069,11,media,Edesur,Almirante Brown,Ministro Rivadavia,Burzaco,R:082-1-07/082-1-07,1,2026-01-08 00:57,2026-01-08,02:59:45
-34.846194242,-58.371152869,11,media,Edesur,Almirante Brown,Ministro Rivadavia,Burzaco,R:082-1-07/082-1-07,146,2026-01-08 00:57,2026-01-08,02:59:45
-34.845295214,-58.369494244,11,media,Edesur,Almirante Brown,Ministro Rivadavia,Burzaco,R:082-1-07/082-1-07,124,2026-01-08 00:57,2026-01-08,02:59:45
-34.843531971,-58.369285846,11,media,Edesur,Almirante Brown,Ministro Rivadavia,Burzaco,R:082-1-07/082-1-07,1,2026-01-08 00:57,2026-01-08,02:59:45
-34.846819978,-58.366192738,11,media,Edesur,Almirante Brown,Ministro Rivadavia,Burzaco,R:082-1-07/082-1-07,397,2026-01-08 00:57,2026-01-08,02:59:45
-34.803768602,-58.189916982,11,media,Edesur,Berazategui,Berazategui,Ezpeleta,R:080-2-27/080-2-27,226,2026-01-08 01:57,2026-01-08,02:59:45
-34.801287738,-58.186931134,11,media,Edesur,Berazategui,Berazategui,Ezpeleta,R:080-2-27/080-2-27,23,2026-01-08 01:57,2026-01-08,02:59:45
-34.799378394,-58.188518703,11,media,Edesur,Berazategui,Berazategui,Ezpeleta,R:080-2-27/080-2-27,15,2026-01-08 01:57,2026-01-08,02:59:45
-34.800076514,-58.187677875,11,media,Edesur,Berazategui,Berazategui,Ezpeleta,R:080-2-27/080-2-27,20,2026-01-08 01:57,2026-01-08,02:59:45
-34.800137022,-58.188245984,11,media,Edesur,Berazategui,Berazategui,Ezpeleta,R:080-2-27/080-2-27,16,2026-01-08 01:57,2026-01-08,02:59:45
-34.800941587,-58.187195562,11,media,Edesur,Berazategui,Berazategui,Ezpeleta,R:080-2-27/080-2-27,11,2026-01-08 01:57,2026-01-08,02:59:45
-34.801132558,-58.188144454,11,media,Edesur,Berazategui,Berazategui,Ezpeleta,R:080-2-27/080-2-27,3,2026-01-08 01:57,2026-01-08,02:59:45
-34.801737759,-58.187453839,11,media,Edesur,Berazategui,Berazategui,Ezpeleta,R:080-2-27/080-2-27,47,2026-01-08 01:57,2026-01-08,02:59:45
-34.786908904,-58.301909511,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,17,2026-01-08 02:11,2026-01-08,02:59:45
-34.786296780,-58.300976614,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,14,2026-01-08 02:11,2026-01-08,02:59:45
-34.787140021,-58.302307957,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,12,2026-01-08 02:11,2026-01-08,02:59:45
-34.786811904,-58.301776995,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,5,2026-01-08 02:11,2026-01-08,02:59:45
-34.785826460,-58.300189138,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,18,2026-01-08 02:11,2026-01-08,02:59:45
-34.785578453,-58.299777662,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,5,2026-01-08 02:11,2026-01-08,02:59:45
-34.787211402,-58.301630094,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,10,2026-01-08 02:11,2026-01-08,02:59:45
-34.786695188,-58.300942635,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,10,2026-01-08 02:11,2026-01-08,02:59:45
-34.786163239,-58.300333175,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,14,2026-01-08 02:11,2026-01-08,02:59:45
-34.786526487,-58.299989591,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,19,2026-01-08 02:11,2026-01-08,02:59:45
-34.787323629,-58.300360050,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,9,2026-01-08 02:11,2026-01-08,02:59:45
-34.786847911,-58.299680811,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,11,2026-01-08 02:11,2026-01-08,02:59:45
-34.787130450,-58.299412465,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,3,2026-01-08 02:11,2026-01-08,02:59:45
-34.786970340,-58.299019012,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,5,2026-01-08 02:11,2026-01-08,02:59:45
-34.787737362,-58.299969207,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,3,2026-01-08 02:11,2026-01-08,02:59:45
-34.785388226,-58.299464553,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,12,2026-01-08 02:11,2026-01-08,02:59:45
-34.785685711,-58.299626360,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,7,2026-01-08 02:11,2026-01-08,02:59:45
-34.787928229,-58.300581790,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,7,2026-01-08 02:11,2026-01-08,02:59:45
-34.786529122,-58.302258975,11,media,Edesur,Quilmes,San Francisco Solano (Q),Rafael Calzada,R:189-2-24/189-2-24,37,2026-01-08 02:11,2026-01-08,02:59:45
-34.694933437,-58.395165546,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-1-15/186-1-15,496,2026-01-08 08:24,2026-01-08,02:59:45
-34.690463705,-58.380968064,11,media,Edesur,Lanus,Gerli L,Gerli,R:186-1-15/186-1-15,439,2026-01-08 08:24,2026-01-08,02:59:45
-34.696162486,-58.390722492,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-1-15/186-1-15,10,2026-01-08 08:24,2026-01-08,02:59:45
-34.647047436,-58.387584332,11,media,Edesur,Capital Rp,Barracas,Constitucion,R:124-1-11/124-1-11,419,2026-01-08 07:26,2026-01-08,02:59:45
-34.632472673,-58.390632250,11,media,Edesur,Capital Rp,Constitucion,Constitucion,R:124-1-11/124-1-11,572,2026-01-08 07:26,2026-01-08,02:59:45
-34.634119388,-58.391701602,11,media,Edesur,Capital Rp,Parque Patricios,Constitucion,R:124-1-11/124-1-11,67,2026-01-08 07:26,2026-01-08,02:59:45
-34.645813794,-58.384180266,11,media,Edesur,Capital Rp,Barracas,Constitucion,R:124-1-11/124-1-11,81,2026-01-08 07:26,2026-01-08,02:59:45
-34.632380111,-58.389760357,11,media,Edesur,Capital Rp,Constitucion,Constitucion,R:124-1-11/124-1-11,151,2026-01-08 07:26,2026-01-08,02:59:45
-34.631767719,-58.389068080,11,media,Edesur,Capital Rp,Constitucion,Constitucion,R:124-1-11/124-1-11,87,2026-01-08 07:26,2026-01-08,02:59:45
-34.647692951,-58.385135774,11,media,Edesur,Capital Rp,Barracas,Constitucion,R:124-1-11/124-1-11,260,2026-01-08 07:26,2026-01-08,02:59:45
-34.632119575,-58.391313286,11,media,Edesur,Capital Rp,Parque Patricios,Constitucion,R:124-1-11/124-1-11,32,2026-01-08 07:26,2026-01-08,02:59:45
-34.631537778,-58.387667735,11,media,Edesur,Capital Rp,Constitucion,Constitucion,R:124-1-11/124-1-11,57,2026-01-08 07:26,2026-01-08,02:59:45
-34.632176877,-58.386660108,11,media,Edesur,Capital Rp,Constitucion,Constitucion,R:124-1-11/124-1-11,7,2026-01-08 07:26,2026-01-08,02:59:45
-34.654186661,-58.390376408,11,media,Edesur,Capital Rp,Barracas,Constitucion,R:124-1-11/124-1-11,38,2026-01-08 07:26,2026-01-08,02:59:45
-34.330288260,-58.607322301,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,1,2026-01-08 00:00,2026-01-08,02:59:45
-34.321904059,-58.606130922,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,32,2026-01-08 00:00,2026-01-08,02:59:45
-34.349505617,-58.605718629,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,5,2026-01-08 00:00,2026-01-08,02:59:45
-34.329438783,-58.608739559,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,17,2026-01-08 00:00,2026-01-08,02:59:45
-34.345250639,-58.605690291,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,3,2026-01-08 00:00,2026-01-08,02:59:45
-34.338502909,-58.605704189,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,8,2026-01-08 00:00,2026-01-08,02:59:45
-34.334256659,-58.605471931,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,5,2026-01-08 00:00,2026-01-08,02:59:45
-34.342795236,-58.605876863,12,media,Edenor,Tigre,Delta 1Ra Seccion (Ti),S/D,R:Tigre/153-Tr2/153-5526,1,2026-01-08 00:00,2026-01-08,02:59:45
-34.519,-58.7242,22,baja,Edenor,Jose C Paz,Jose C Paz,,,5,,2026-01-08,02:59:45
-34.716,-58.6235,22,baja,Edenor,La Matanza,Rafael Castillo,,,4,,2026-01-08,02:59:45
-34.5236,-58.8211,22,baja,Edenor,Moreno,Cuartel V,,,42,,2026-01-08,02:59:45
-34.899,-58.6953,22,baja,Edenor,La Matanza,Virrey Del Pino,,,4,,2026-01-08,02:59:45
-34.6537,-58.7274,22,baja,Edenor,Merlo,Merlo,,,5,,2026-01-08,02:59:45
-34.9025,-58.7041,22,baja,Edenor,La Matanza,Virrey Del Pino,,,4,,2026-01-08,02:59:45
-34.6872,-58.7233,22,baja,Edenor,Merlo,Merlo,,,35,,2026-01-08,02:59:45
-34.6342,-58.5359,22,baja,Edenor,3 De Febrero,Ciudadela,,,17,,2026-01-08,02:59:45
-34.6705,-58.7521,22,baja,Edenor,Merlo,Merlo,,,10,,2026-01-08,02:59:45
-34.6042,-58.7368,22,baja,Edenor,Moreno,Trujui,,,4,,2026-01-08,02:59:45
-34.5708,-58.4931,22,baja,Edenor,Capital Federal,Villa Urquiza,,,4,,2026-01-08,02:59:45
-34.6804,-58.5296,22,baja,Edenor,La Matanza,La Tablada,,,32,,2026-01-08,02:59:45
-34.7828,-58.8337,22,baja,Edenor,Marcos Paz,Marcos Paz,,,71,,2026-01-08,02:59:45
-34.5235,-58.5387,22,baja,Edenor,Vicente Lopez,Villa Adelina (Vl),,,23,,2026-01-08,02:59:45
-34.5263,-58.4852,22,baja,Edenor,Vicente Lopez,Florida,,,7,,2026-01-08,02:59:45
-34.698,-58.3021,21,baja,Edesur,Avellaneda,Wilde,,,14,,2026-01-08,02:59:45
-34.6705,-58.3976,21,baja,Edesur,Lanus,Valentin Alsina,,,44,,2026-01-08,02:59:45
-34.6958,-58.4713,21,baja,Edesur,Capital,Capital,,,15,,2026-01-08,02:59:45
-34.6513,-58.4164,21,baja,Edesur,Capital,Nueva Pompeya,,,5,,2026-01-08,02:59:45
-34.7812,-58.2063,21,baja,Edesur,Berazategui,V. España,,,5,,2026-01-08,02:59:45
-34.7086,-58.2835,21,baja,Edesur,Quilmes,Bernal,,,2,,2026-01-08,02:59:45
-34.6605,-58.4354,21,baja,Edesur,Capital,Villa Soldati,,,8,,2026-01-08,02:59:45
-34.6438,-58.4293,21,baja,Edesur,Capital,Nueva Pompeya,,,20,,2026-01-08,02:59:45
-34.6144,-58.4712,21,baja,Edesur,Capital,Villa General Mitre,,,12,,2026-01-08,02:59:45
-34.704421140,-58.393586374,11,media,Edesur,Lanus,Lanus Oeste,Gerli,R:186-3-36/186-3-36,28,2026-01-08 04:17,2026-01-08,04:06:53
-34.762616445,-58.402721105,11,media,Edesur,Lomas De Zamora,Lomas De Zamora,Santa Catalina,R:182-2-24/182-2-24,188,2026-01-08 05:11,2026-01-08,04:06:53
-34.841750127,-58.368523411,11,media,Edesur,Almirante Brown,Ministro Rivadavia,Burzaco,R:082-1-07/082-1-07,298,Sin Datos,2026-01-08,04:06:53
-34.847088094,-58.369231737,11,media,Edesur,Almirante Brown,Ministro Rivadavia,Burzaco,R:082-1-07/082-1-07,311,Sin Datos,2026-01-08,04:06:53
-34.843047081,-58.367478069,11,media,Edesur,Almirante Brown,Ministro Rivadavia,Burzaco,R:082-1-07/082-1-07,1,Sin Datos,2026-01-08,04:06:53
-34.846194242,-58.371152869,11,media,Edesur,Almirante Brown,Ministro Rivadavia,Burzaco,R:082-1-07/082-1-07,146,Sin Datos,2026-01-08,04:06:53
-34.845295214,-58.369494244,11,media,Edesur,Almirante Brown,Ministro Rivadavia,Burzaco,R:082-1-07/082-1-07,124,Sin Datos,2026-01-08,04:06:53
-34.843531971,-58.369285846,11,media,Edesur,Almirante Brown,Ministro Rivadavia,Burzaco,R:082-1-07/082-1-07,1,Sin Datos,2026-01-08,04:06:53
-34.846819978,-58.366192738,11,media,Edesur,Almirante Brown,Ministro Rivadavia,Burzaco,R:082-1-07/082-1-07,397,Sin Datos,2026-01-08,04:06:53
-34.803768602,-58.189916982,11,media,Edesur,Berazategui,Berazategui,Ezpeleta,R:080-2-27/080-2-27,226,2026-01-08 01:57,2026-01-08,04:06:53
-34.801287738,-58.186931134,11,media,Edesur,Berazategui,Berazategui,Ezpeleta,R:080-2-27/080-2-27,23,2026-01-08 01:57,2026-01-08,04:06:53
-34.799378394,-58.188518703,11,media,Edesur,Berazategui,Berazategui,Ezpeleta,R:080-2-27/080-2-27,15,2026-01-08 01:57,2026-01-08,04:06:53
-34.800076514,-58.187677875,11,media,Edesur,Berazategui,Berazategui,Ezpeleta,R:080-2-27/080-2-27,20,2026-01-08 01:57,2026-01-08,04:06:53
-34.800137022,-58.188245984,11,media,Edesur,Berazategui,Berazategui,Ezpeleta,R:080-2-27/080-2-27,16,2026-01-08 01:57,2026-01-08,04:06:53
